"","StateFullName","Year","Population","Category","State","Revenue","Description","Unemployment"
"341","Alaska",2008,687455,"T23","AK",27812,"Hunting and Fishing License",0.058
"342","Alaska",2008,687455,"T21","AK",1,"Amusements License",0.058
"343","Alaska",2008,687455,"T20","AK",1924,"Alcoholic Beverages License",0.058
"344","Alaska",2008,687455,"T40","AK",0,"Individual Income Taxes",0.058
"345","Alaska",2008,687455,"T12","AK",54698,"Insurance Premiums Sales Tax",0.058
"346","Alaska",2008,687455,"T29","AK",10815,"Other License Taxes",0.058
"347","Alaska",2008,687455,"T01","AK",81518,"Property Taxes",0.058
"348","Alaska",2008,687455,"T22","AK",878,"Corporations in General License",0.058
"349","Alaska",2008,687455,"T53","AK",6939040,"Severance Taxes",0.058
"350","Alaska",2008,687455,"T51","AK",0,"Documentary and Stock Transfer Taxes",0.058
"351","Alaska",2008,687455,"T41","AK",1297513,"Corporation Net Income Taxes",0.058
"352","Alaska",2008,687455,"T28","AK",40339,"Occupation and Businesses License, NEC",0.058
"353","Alaska",2008,687455,"T50","AK",23,"Death and Gift Taxes",0.058
"354","Alaska",2008,687455,"T11","AK",9456,"Amusements Sales Tax",0.058
"355","Alaska",2008,687455,"T25","AK",0,"Motor Vehicle Operators License",0.058
"356","Alaska",2008,687455,"T24","AK",55135,"Motor Vehicles License",0.058
"357","Alaska",2008,687455,"T09","AK",0,"General Sales and Gross Receipts Taxes",0.058
"358","Alaska",2008,687455,"T16","AK",73451,"Tobacco Products Sales Tax",0.058
"359","Alaska",2008,687455,"T14","AK",0,"Pari-mutuels Sales Tax",0.058
"360","Alaska",2008,687455,"T27","AK",354,"Public Utilities License",0.058
"361","Alaska",2008,687455,"T13","AK",41985,"Motor Fuels Sales Tax",0.058
"362","Alaska",2008,687455,"T99","AK",0,"Taxes, NEC",0.058
"363","Alaska",2008,687455,"T19","AK",56785,"Other Selective Sales and Gross Receipts Taxes",0.058
"364","Alaska",2008,687455,"T15","AK",4091,"Public Utilities Sales Tax",0.058
"365","Alaska",2009,698895,"T40","AK",0,"Individual Income Taxes",0.0928
"366","Alaska",2009,698895,"T13","AK",10064,"Motor Fuels Sales Tax",0.0928
"367","Alaska",2009,698895,"T15","AK",4127,"Public Utilities Sales Tax",0.0928
"368","Alaska",2009,698895,"T53","AK",3829564,"Severance Taxes",0.0928
"369","Alaska",2009,698895,"T23","AK",24492,"Hunting and Fishing License",0.0928
"370","Alaska",2009,698895,"T28","AK",40005,"Occupation and Businesses License, NEC",0.0928
"371","Alaska",2009,698895,"T11","AK",9161,"Amusements Sales Tax",0.0928
"372","Alaska",2009,698895,"T19","AK",61924,"Other Selective Sales and Gross Receipts Taxes",0.0928
"373","Alaska",2009,698895,"T22","AK",889,"Corporations in General License",0.0928
"374","Alaska",2009,698895,"T51","AK",0,"Documentary and Stock Transfer Taxes",0.0928
"375","Alaska",2009,698895,"T29","AK",9862,"Other License Taxes",0.0928
"376","Alaska",2009,698895,"T09","AK",0,"General Sales and Gross Receipts Taxes",0.0928
"377","Alaska",2009,698895,"T99","AK",0,"Taxes, NEC",0.0928
"378","Alaska",2009,698895,"T27","AK",169,"Public Utilities License",0.0928
"379","Alaska",2009,698895,"T14","AK",0,"Pari-mutuels Sales Tax",0.0928
"380","Alaska",2009,698895,"T25","AK",0,"Motor Vehicle Operators License",0.0928
"381","Alaska",2009,698895,"T21","AK",1,"Amusements License",0.0928
"382","Alaska",2009,698895,"T16","AK",73079,"Tobacco Products Sales Tax",0.0928
"383","Alaska",2009,698895,"T01","AK",111251,"Property Taxes",0.0928
"384","Alaska",2009,698895,"T50","AK",175,"Death and Gift Taxes",0.0928
"385","Alaska",2009,698895,"T12","AK",52286,"Insurance Premiums Sales Tax",0.0928
"386","Alaska",2009,698895,"T41","AK",632123,"Corporation Net Income Taxes",0.0928
"387","Alaska",2009,698895,"T20","AK",1819,"Alcoholic Beverages License",0.0928
"388","Alaska",2009,698895,"T10","AK",39626,"Alcoholic Beverages Sales Tax",0.0928
"389","Alaska",2009,698895,"T24","AK",55267,"Motor Vehicles License",0.0928
"390","Alaska",2010,713868,"T19","AK",60706,"Other Selective Sales and Gross Receipts Taxes",0.09608
"391","Alaska",2010,713868,"T13","AK",28834,"Motor Fuels Sales Tax",0.09608
"392","Alaska",2010,713868,"T09","AK",0,"General Sales and Gross Receipts Taxes",0.09608
"393","Alaska",2010,713868,"T50","AK",86,"Death and Gift Taxes",0.09608
"394","Alaska",2010,713868,"T20","AK",2475,"Alcoholic Beverages License",0.09608
"395","Alaska",2010,713868,"T40","AK",0,"Individual Income Taxes",0.09608
"396","Alaska",2010,713868,"T28","AK",43543,"Occupation and Businesses License, NEC",0.09608
"397","Alaska",2010,713868,"T99","AK",0,"Taxes, NEC",0.09608
"398","Alaska",2010,713868,"T15","AK",4085,"Public Utilities Sales Tax",0.09608
"399","Alaska",2010,713868,"T01","AK",118870,"Property Taxes",0.09608
"400","Alaska",2010,713868,"T10","AK",38939,"Alcoholic Beverages Sales Tax",0.09608
"401","Alaska",2010,713868,"T53","AK",3355049,"Severance Taxes",0.09608
"402","Alaska",2010,713868,"T24","AK",63692,"Motor Vehicles License",0.09608
"403","Alaska",2010,713868,"T25","AK",0,"Motor Vehicle Operators License",0.09608
"404","Alaska",2010,713868,"T51","AK",0,"Documentary and Stock Transfer Taxes",0.09608
"405","Alaska",2010,713868,"T23","AK",24059,"Hunting and Fishing License",0.09608
"406","Alaska",2010,713868,"T22","AK",228,"Corporations in General License",0.09608
"407","Alaska",2010,713868,"T16","AK",70147,"Tobacco Products Sales Tax",0.09608
"408","Alaska",2010,713868,"T29","AK",8504,"Other License Taxes",0.09608
"409","Alaska",2010,713868,"T14","AK",0,"Pari-mutuels Sales Tax",0.09608
"410","Alaska",2010,713868,"T11","AK",8920,"Amusements Sales Tax",0.09608
"411","Alaska",2010,713868,"T21","AK",2,"Amusements License",0.09608
"412","Alaska",2010,713868,"T27","AK",346,"Public Utilities License",0.09608
"413","Alaska",2010,713868,"T41","AK",643068,"Corporation Net Income Taxes",0.09608
"414","Alaska",2010,713868,"T12","AK",51374,"Insurance Premiums Sales Tax",0.09608
"415","Alaska",2011,723375,"T40","AK",0,"Individual Income Taxes",0.0894
"416","Alaska",2011,723375,"T51","AK",0,"Documentary and Stock Transfer Taxes",0.0894
"417","Alaska",2011,723375,"T27","AK",619,"Public Utilities License",0.0894
"418","Alaska",2011,723375,"T12","AK",55713,"Insurance Premiums Sales Tax",0.0894
"419","Alaska",2011,723375,"T23","AK",26790,"Hunting and Fishing License",0.0894
"420","Alaska",2011,723375,"T09","AK",0,"General Sales and Gross Receipts Taxes",0.0894
"421","Alaska",2011,723375,"T10","AK",35747,"Alcoholic Beverages Sales Tax",0.0894
"422","Alaska",2011,723375,"T16","AK",70918,"Tobacco Products Sales Tax",0.0894
"423","Alaska",2011,723375,"T99","AK",0,"Taxes, NEC",0.0894
"424","Alaska",2011,723375,"T13","AK",39617,"Motor Fuels Sales Tax",0.0894
"425","Alaska",2011,723375,"T28","AK",41889,"Occupation and Businesses License, NEC",0.0894
"426","Alaska",2011,723375,"T22","AK",0,"Corporations in General License",0.0894
"427","Alaska",2011,723375,"T21","AK",1,"Amusements License",0.0894
"428","Alaska",2011,723375,"T15","AK",3923,"Public Utilities Sales Tax",0.0894
"429","Alaska",2011,723375,"T20","AK",1806,"Alcoholic Beverages License",0.0894
"430","Alaska",2011,723375,"T41","AK",720733,"Corporation Net Income Taxes",0.0894
"431","Alaska",2011,723375,"T14","AK",0,"Pari-mutuels Sales Tax",0.0894
"432","Alaska",2011,723375,"T19","AK",41775,"Other Selective Sales and Gross Receipts Taxes",0.0894
"433","Alaska",2011,723375,"T24","AK",58285,"Motor Vehicles License",0.0894
"434","Alaska",2011,723375,"T01","AK",184254,"Property Taxes",0.0894
"435","Alaska",2011,723375,"T11","AK",8321,"Amusements Sales Tax",0.0894
"436","Alaska",2011,723375,"T29","AK",8499,"Other License Taxes",0.0894
"437","Alaska",2011,723375,"T53","AK",4238789,"Severance Taxes",0.0894
"438","Alaska",2011,723375,"T25","AK",0,"Motor Vehicle Operators License",0.0894
"439","Alaska",2011,723375,"T50","AK",0,"Death and Gift Taxes",0.0894
"440","Alaska",2012,730307,"T27","AK",604,"Public Utilities License",0.0806
"441","Alaska",2012,730307,"T99","AK",0,"Taxes, NEC",0.0806
"442","Alaska",2012,730307,"T51","AK",0,"Documentary and Stock Transfer Taxes",0.0806
"443","Alaska",2012,730307,"T12","AK",61684,"Insurance Premiums Sales Tax",0.0806
"444","Alaska",2012,730307,"T23","AK",27316,"Hunting and Fishing License",0.0806
"445","Alaska",2012,730307,"T53","AK",5787360,"Severance Taxes",0.0806
"446","Alaska",2012,730307,"T28","AK",38936,"Occupation and Businesses License, NEC",0.0806
"447","Alaska",2012,730307,"T50","AK",0,"Death and Gift Taxes",0.0806
"448","Alaska",2012,730307,"T20","AK",1864,"Alcoholic Beverages License",0.0806
"449","Alaska",2012,730307,"T29","AK",8138,"Other License Taxes",0.0806
"450","Alaska",2012,730307,"T24","AK",58196,"Motor Vehicles License",0.0806
"451","Alaska",2012,730307,"T15","AK",4114,"Public Utilities Sales Tax",0.0806
"452","Alaska",2012,730307,"T16","AK",67382,"Tobacco Products Sales Tax",0.0806
"453","Alaska",2012,730307,"T10","AK",40230,"Alcoholic Beverages Sales Tax",0.0806
"454","Alaska",2012,730307,"T40","AK",0,"Individual Income Taxes",0.0806
"455","Alaska",2012,730307,"T13","AK",40980,"Motor Fuels Sales Tax",0.0806
"456","Alaska",2012,730307,"T14","AK",0,"Pari-mutuels Sales Tax",0.0806
"457","Alaska",2012,730307,"T01","AK",215407,"Property Taxes",0.0806
"458","Alaska",2012,730307,"T21","AK",1,"Amusements License",0.0806
"459","Alaska",2012,730307,"T19","AK",26330,"Other Selective Sales and Gross Receipts Taxes",0.0806
"460","Alaska",2012,730307,"T25","AK",0,"Motor Vehicle Operators License",0.0806
"461","Alaska",2012,730307,"T22","AK",0,"Corporations in General License",0.0806
"462","Alaska",2012,730307,"T41","AK",663144,"Corporation Net Income Taxes",0.0806
"463","Alaska",2012,730307,"T11","AK",7712,"Amusements Sales Tax",0.0806
"464","Alaska",2012,730307,"T09","AK",0,"General Sales and Gross Receipts Taxes",0.0806
"465","Alaska",2013,735132,"T14","AK",0,"Pari-mutuels Sales Tax",0.07366
"466","Alaska",2013,735132,"T09","AK",0,"General Sales and Gross Receipts Taxes",0.07366
"467","Alaska",2013,735132,"T12","AK",60236,"Insurance Premiums Sales Tax",0.07366
"468","Alaska",2013,735132,"T10","AK",39194,"Alcoholic Beverages Sales Tax",0.07366
"469","Alaska",2013,735132,"T28","AK",40522,"Occupation and Businesses License, NEC",0.07366
"470","Alaska",2013,735132,"T16","AK",69175,"Tobacco Products Sales Tax",0.07366
"471","Alaska",2013,735132,"T53","AK",4016966,"Severance Taxes",0.07366
"472","Alaska",2013,735132,"T29","AK",8504,"Other License Taxes",0.07366
"473","Alaska",2013,735132,"T23","AK",25569,"Hunting and Fishing License",0.07366
"474","Alaska",2013,735132,"T01","AK",99598,"Property Taxes",0.07366
"475","Alaska",2013,735132,"T50","AK",0,"Death and Gift Taxes",0.07366
"476","Alaska",2013,735132,"T15","AK",4295,"Public Utilities Sales Tax",0.07366
"477","Alaska",2013,735132,"T27","AK",514,"Public Utilities License",0.07366
"478","Alaska",2013,735132,"T11","AK",8427,"Amusements Sales Tax",0.07366
"479","Alaska",2013,735132,"T13","AK",41608,"Motor Fuels Sales Tax",0.07366
"480","Alaska",2013,735132,"T22","AK",0,"Corporations in General License",0.07366
"481","Alaska",2013,735132,"T41","AK",630941,"Corporation Net Income Taxes",0.07366
"482","Alaska",2013,735132,"T21","AK",1,"Amusements License",0.07366
"483","Alaska",2013,735132,"T99","AK",0,"Taxes, NEC",0.07366
"484","Alaska",2013,735132,"T19","AK",26651,"Other Selective Sales and Gross Receipts Taxes",0.07366
"485","Alaska",2013,735132,"T24","AK",58822,"Motor Vehicles License",0.07366
"486","Alaska",2013,735132,"T51","AK",0,"Documentary and Stock Transfer Taxes",0.07366
"487","Alaska",2013,735132,"T20","AK",1788,"Alcoholic Beverages License",0.07366
"488","Alaska",2013,735132,"T40","AK",0,"Individual Income Taxes",0.07366
"489","Alaska",2013,735132,"T25","AK",0,"Motor Vehicle Operators License",0.07366
"490","Alaska",2014,736732,"T14","AK",0,"Pari-mutuels Sales Tax",0.0615
"491","Alaska",2014,736732,"T40","AK",0,"Individual Income Taxes",0.0615
"492","Alaska",2014,736732,"T15","AK",4230,"Public Utilities Sales Tax",0.0615
"493","Alaska",2014,736732,"T23","AK",27833,"Hunting and Fishing License",0.0615
"494","Alaska",2014,736732,"T21","AK",0,"Amusements License",0.0615
"495","Alaska",2014,736732,"T10","AK",39078,"Alcoholic Beverages Sales Tax",0.0615
"496","Alaska",2014,736732,"T22","AK",0,"Corporations in General License",0.0615
"497","Alaska",2014,736732,"T51","AK",0,"Documentary and Stock Transfer Taxes",0.0615
"498","Alaska",2014,736732,"T50","AK",0,"Death and Gift Taxes",0.0615
"499","Alaska",2014,736732,"T99","AK",0,"Taxes, NEC",0.0615
"500","Alaska",2014,736732,"T09","AK",0,"General Sales and Gross Receipts Taxes",0.0615
"501","Alaska",2014,736732,"T19","AK",28420,"Other Selective Sales and Gross Receipts Taxes",0.0615
"502","Alaska",2014,736732,"T28","AK",43060,"Occupation and Businesses License, NEC",0.0615
"503","Alaska",2014,736732,"T13","AK",42467,"Motor Fuels Sales Tax",0.0615
"504","Alaska",2014,736732,"T27","AK",840,"Public Utilities License",0.0615
"505","Alaska",2014,736732,"T29","AK",8812,"Other License Taxes",0.0615
"506","Alaska",2014,736732,"T25","AK",0,"Motor Vehicle Operators License",0.0615
"507","Alaska",2014,736732,"T20","AK",1905,"Alcoholic Beverages License",0.0615
"508","Alaska",2014,736732,"T11","AK",9205,"Amusements Sales Tax",0.0615
"509","Alaska",2014,736732,"T12","AK",62292,"Insurance Premiums Sales Tax",0.0615
"510","Alaska",2014,736732,"T53","AK",2456212,"Severance Taxes",0.0615
"511","Alaska",2014,736732,"T24","AK",59497,"Motor Vehicles License",0.0615
"512","Alaska",2014,736732,"T01","AK",128076,"Property Taxes",0.0615
"513","Alaska",2014,736732,"T16","AK",72004,"Tobacco Products Sales Tax",0.0615
"514","Alaska",2014,736732,"T41","AK",408938,"Corporation Net Income Taxes",0.0615
"521","Arizona",2005,5839077,"T20","AZ",4799,"Alcoholic Beverages License",0.05083
"522","Arizona",2005,5839077,"T15","AZ",37980,"Public Utilities Sales Tax",0.05083
"523","Arizona",2005,5839077,"T19","AZ",0,"Other Selective Sales and Gross Receipts Taxes",0.05083
"524","Arizona",2005,5839077,"T24","AZ",170473,"Motor Vehicles License",0.05083
"525","Arizona",2005,5839077,"T25","AZ",16588,"Motor Vehicle Operators License",0.05083
"526","Arizona",2005,5839077,"T28","AZ",90877,"Occupation and Businesses License, NEC",0.05083
"527","Arizona",2005,5839077,"T21","AZ",29,"Amusements License",0.05083
"528","Arizona",2005,5839077,"T01","AZ",374024,"Property Taxes",0.05083
"529","Arizona",2005,5839077,"T27","AZ",0,"Public Utilities License",0.05083
"530","Arizona",2005,5839077,"T22","AZ",12212,"Corporations in General License",0.05083
"531","Arizona",2005,5839077,"T13","AZ",705623,"Motor Fuels Sales Tax",0.05083
"532","Arizona",2005,5839077,"T11","AZ",610,"Amusements Sales Tax",0.05083
"533","Arizona",2005,5839077,"T10","AZ",59222,"Alcoholic Beverages Sales Tax",0.05083
"534","Arizona",2005,5839077,"T16","AZ",290503,"Tobacco Products Sales Tax",0.05083
"535","Arizona",2005,5839077,"T23","AZ",18019,"Hunting and Fishing License",0.05083
"536","Arizona",2005,5839077,"T51","AZ",0,"Documentary and Stock Transfer Taxes",0.05083
"538","Arizona",2005,5839077,"T29","AZ",12934,"Other License Taxes",0.05083
"539","Arizona",2005,5839077,"T40","AZ",2848450,"Individual Income Taxes",0.05083
"540","Arizona",2005,5839077,"T12","AZ",396544,"Insurance Premiums Sales Tax",0.05083
"541","Arizona",2005,5839077,"T14","AZ",462,"Pari-mutuels Sales Tax",0.05083
"542","Arizona",2005,5839077,"T53","AZ",26338,"Severance Taxes",0.05083
"543","Arizona",2005,5839077,"T99","AZ",0,"Taxes, NEC",0.05083
"544","Arizona",2005,5839077,"T50","AZ",32812,"Death and Gift Taxes",0.05083
"545","Arizona",2005,5839077,"T41","AZ",701859,"Corporation Net Income Taxes",0.05083
"546","Arizona",2005,5839077,"T09","AZ",5208070,"General Sales and Gross Receipts Taxes",0.05083
"547","Arizona",2006,6029141,"T14","AZ",529,"Pari-mutuels Sales Tax",0.04608
"548","Arizona",2006,6029141,"T19","AZ",0,"Other Selective Sales and Gross Receipts Taxes",0.04608
"549","Arizona",2006,6029141,"T11","AZ",623,"Amusements Sales Tax",0.04608
"550","Arizona",2006,6029141,"T24","AZ",189261,"Motor Vehicles License",0.04608
"551","Arizona",2006,6029141,"T15","AZ",47273,"Public Utilities Sales Tax",0.04608
"552","Arizona",2006,6029141,"T29","AZ",10075,"Other License Taxes",0.04608
"553","Arizona",2006,6029141,"T28","AZ",94484,"Occupation and Businesses License, NEC",0.04608
"554","Arizona",2006,6029141,"T23","AZ",22020,"Hunting and Fishing License",0.04608
"555","Arizona",2006,6029141,"T25","AZ",25187,"Motor Vehicle Operators License",0.04608
"556","Arizona",2006,6029141,"T09","AZ",6311293,"General Sales and Gross Receipts Taxes",0.04608
"557","Arizona",2006,6029141,"T13","AZ",772849,"Motor Fuels Sales Tax",0.04608
"558","Arizona",2006,6029141,"T01","AZ",878057,"Property Taxes",0.04608
"559","Arizona",2006,6029141,"T50","AZ",11684,"Death and Gift Taxes",0.04608
"560","Arizona",2006,6029141,"T22","AZ",24778,"Corporations in General License",0.04608
"561","Arizona",2006,6029141,"T12","AZ",419888,"Insurance Premiums Sales Tax",0.04608
"562","Arizona",2006,6029141,"T53","AZ",40494,"Severance Taxes",0.04608
"563","Arizona",2006,6029141,"T99","AZ",0,"Taxes, NEC",0.04608
"564","Arizona",2006,6029141,"T41","AZ",890004,"Corporation Net Income Taxes",0.04608
"565","Arizona",2006,6029141,"T10","AZ",61147,"Alcoholic Beverages Sales Tax",0.04608
"566","Arizona",2006,6029141,"T16","AZ",298001,"Tobacco Products Sales Tax",0.04608
"567","Arizona",2006,6029141,"T20","AZ",4616,"Alcoholic Beverages License",0.04608
"568","Arizona",2006,6029141,"T51","AZ",0,"Documentary and Stock Transfer Taxes",0.04608
"569","Arizona",2006,6029141,"T21","AZ",40,"Amusements License",0.04608
"570","Arizona",2006,6029141,"T40","AZ",3253279,"Individual Income Taxes",0.04608
"571","Arizona",2006,6029141,"T27","AZ",0,"Public Utilities License",0.04608
"572","Arizona",2007,6167681,"T13","AZ",768914,"Motor Fuels Sales Tax",0.04616
"573","Arizona",2007,6167681,"T27","AZ",0,"Public Utilities License",0.04616
"574","Arizona",2007,6167681,"T21","AZ",26,"Amusements License",0.04616
"575","Arizona",2007,6167681,"T19","AZ",0,"Other Selective Sales and Gross Receipts Taxes",0.04616
"576","Arizona",2007,6167681,"T14","AZ",432,"Pari-mutuels Sales Tax",0.04616
"577","Arizona",2007,6167681,"T41","AZ",986170,"Corporation Net Income Taxes",0.04616
"578","Arizona",2007,6167681,"T50","AZ",0,"Death and Gift Taxes",0.04616
"579","Arizona",2007,6167681,"T12","AZ",440696,"Insurance Premiums Sales Tax",0.04616
"580","Arizona",2007,6167681,"T29","AZ",11909,"Other License Taxes",0.04616
"581","Arizona",2007,6167681,"T25","AZ",27013,"Motor Vehicle Operators License",0.04616
"582","Arizona",2007,6167681,"T22","AZ",21828,"Corporations in General License",0.04616
